"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003000,7.6,percent,6.0,9.7,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003000,7.0,percent,5.4,9.1,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003000,8.0,percent,6.7,9.6,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003000,11.2,percent,9.5,13.3,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003000,8.6,percent,7.2,10.2,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003000,8.4,percent,7.0,10.0,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003000,7.4,percent,6.2,8.9,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003000,10.2,percent,8.5,12.2,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003000,11.5,percent,9.5,13.8,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003100,5.6,percent,4.3,7.3,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003100,8.1,percent,6.1,10.3,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003100,9.6,percent,7.9,11.6,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003100,12.9,percent,10.8,15.2,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003100,10.6,percent,8.8,12.6,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003100,10.7,percent,9.0,12.7,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003100,10.8,percent,9.0,12.8,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003100,15.0,percent,12.6,17.5,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003100,15.1,percent,12.8,17.7,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001003200,8.4,percent,6.3,11.0,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
